"employee_id","employee","shifts_per_week","total_oncall_duration"
985801659,"David Rodriguez","4","23:00:00"
961575137,"Micah Davis","5","23:00:00"
905480820,"Henry Pena","5","23:00:00"
961729008,"Levi Young","4","23:00:00"
985585044,"Lucas Herrera","5","23:00:00"
985539440,"Tristan Ward","4","23:00:00"
944327994,"Orion Clark","5","23:00:00"
961904767,"Hector Taylor","3","23:00:00"
985307852,"Christian Potter","5","23:00:00"
985296261,"Julian Patel","5","23:00:00"
931996751,"Ian Brooks","4","23:00:00"
906031512,"Jameson Wright","4","23:00:00"
985125792,"Isaac Cox","4","23:00:00"
946631978,"Emmett Lopez","5","23:00:00"
984998059,"Lucas Carter","5","23:00:00"
962349199,"Connor Cross","3","23:00:00"
931549787,"Brayden Schultz","5","23:00:00"
931501544,"Dominic Turner","5","23:00:00"
984729192,"Oliver Peterson","5","23:00:00"
984555082,"Damian Powell","4","23:00:00"
906789017,"Santiago Miller","5","23:00:00"
984211867,"Luca Graham","4","23:00:00"
930955506,"Samuel Keller","4","23:00:00"
983959207,"Jameson Bailey","4","23:00:00"
930828242,"Logan Johnson","4","23:00:00"
930683518,"Weston Holmes","5","23:00:00"
983709124,"Axel Allen","5","23:00:00"
963100625,"Adrian Wright","5","23:00:00"
907296302,"Damian Holmes","4","23:00:00"
963179339,"Kody Ray","4","23:00:00"
949078288,"Henry Cruz","5","23:00:00"
963289946,"Mateo Ortiz","5","23:00:00"
907580942,"Angel Lopez","5","23:00:00"
907777602,"Josiah White","5","23:00:00"
907793730,"Zane Lee","5","23:00:00"
930114959,"Kayden Schultz","4","23:00:00"
983011159,"Nathan Walker","5","23:00:00"
983007571,"Michael Pena","5","23:00:00"
963550663,"Beau Bryant","5","23:00:00"
907883027,"Bennett Powell","5","23:00:00"
963575939,"Isaiah Wright","5","23:00:00"
963661146,"Luca Figueroa","5","23:00:00"
963771624,"Oliver Howard","5","23:00:00"
999190453,"Dylan Campbell","4","23:00:00"
929513491,"Leo Taylor","4","23:00:00"
929498125,"Omar Smith","5","23:00:00"
999189236,"Hunter Garcia","5","23:00:00"
982251955,"Brooks Collins","4","23:00:00"
963994625,"Miles Wright","5","23:00:00"
981737912,"Damian Evans","5","23:00:00"
909080853,"Beau Herrera","5","23:00:00"
981668693,"Wyatt Baldwin","5","23:00:00"
981632657,"Luca Murphy","5","23:00:00"
981490021,"John Kelly","4","23:00:00"
909296505,"Carter Hamilton","5","23:00:00"
928708122,"Christian Hernandez","4","23:00:00"
964565696,"Max Diaz","5","23:00:00"
981246911,"Eli Reyes","5","23:00:00"
928501589,"Santiago Gomez","5","23:00:00"
909614922,"Hector Phillips","5","23:00:00"
981036736,"Jaxon Clark","4","23:00:00"
980905073,"Grayson Baldwin","5","23:00:00"
928282257,"Aiden Roberts","4","23:00:00"
980857499,"Connor Hernandez","4","23:00:00"
928240194,"Lucas Murphy","5","23:00:00"
964879285,"Isaiah Miller","4","23:00:00"
964983440,"Connor Martin","5","23:00:00"
980490767,"Gael Hernandez","5","23:00:00"
910338094,"Leonardo Perez","5","23:00:00"
910381570,"Jonathan Gardner","4","23:00:00"
927985960,"Christopher Hernandez","5","23:00:00"
910481218,"Joseph Moore","4","23:00:00"
999110967,"Greyson Sanchez","5","23:00:00"
910814114,"Omar Bennett","4","23:00:00"
910842787,"Ryan Gutierrez","5","23:00:00"
979792168,"Samuel Johnson","4","23:00:00"
979736838,"Owen Morales","5","23:00:00"
927501288,"Wyatt Turner","4","23:00:00"
927500161,"Julian Ross","4","23:00:00"
965394552,"Easton Hernandez","5","23:00:00"
911166331,"Joshua Chavez","4","23:00:00"
927256359,"Weston Ruiz","5","23:00:00"
927207927,"Jameson Hughes","5","23:00:00"
979418900,"Axel Cruz","5","23:00:00"
965583549,"Hector Long","5","23:00:00"
926928510,"Ethan Torres","4","23:00:00"
965729960,"Dylan Spencer","4","23:00:00"
911864015,"Matthew Cruz","5","23:00:00"
926800483,"Charles Hernandez","5","23:00:00"
965789158,"Noah James","5","23:00:00"
966053410,"Sebastian Nguyen","5","23:00:00"
926408514,"Aaron Bennett","4","23:00:00"
912571004,"Jaxson Nolan","5","23:00:00"
966181358,"Max Wright","4","23:00:00"
966230837,"Leonardo Serrano","4","23:00:00"
978148728,"Bennett Roberts","5","23:00:00"
947270099,"Ryan Baldwin","4","23:00:00"
912866969,"Brayden Keller","4","23:00:00"
966309930,"Aaron Adams","5","23:00:00"
926199344,"Joshua Graham","5","23:00:00"
978000411,"Jordan Pena","5","23:00:00"
912972126,"Anthony Ward","4","23:00:00"
977809381,"Austin Campbell","5","23:00:00"
966432871,"Thomas Wood","5","23:00:00"
966507403,"Rowan Jimenez","4","23:00:00"
977629574,"Hector Walters","4","23:00:00"
925874207,"Dylan Walters","4","23:00:00"
998976415,"Grayson Taylor","5","23:00:00"
966609849,"John James","5","23:00:00"
925843998,"Jackson Jones","4","23:00:00"
966707264,"Hector Sutton","4","23:00:00"
913642929,"Anthony Fischer","5","23:00:00"
998446554,"Silas Perez","4","23:00:00"
977339161,"Christian Wilson","5","23:00:00"
913762496,"Alexander Morales","4","23:00:00"
977203019,"Silas Ward","5","23:00:00"
913939921,"Matthew Moore","5","23:00:00"
913992354,"Jaxson Peterson","5","23:00:00"
967222835,"Joseph Howard","4","23:00:00"
925299585,"Jacob Johnson","3","23:00:00"
998967976,"Wyatt Gomez","5","23:00:00"
914169444,"Jacob Powell","5","23:00:00"
925235402,"Maverick Morris","4","23:00:00"
891286732,"William Gonzalez","5","23:00:00"
976492117,"Victor Evans","5","23:00:00"
925119313,"Lucas Ruiz","4","23:00:00"
914578521,"Julian Rivera","4","23:00:00"
914594142,"Benjamin Davis","5","23:00:00"
976150043,"Kai Baker","5","23:00:00"
976038967,"Jonathan Hamilton","5","23:00:00"
975817574,"Logan Cohen","5","23:00:00"
975815896,"John Hill","4","23:00:00"
891634699,"Gael Reeves","5","23:00:00"
924649145,"Brayden Ramirez","5","23:00:00"
915189778,"Emmett Wood","4","23:00:00"
924513568,"Kody Gonzalez","5","23:00:00"
943746158,"Ian Johnson","5","23:00:00"
967794469,"Hector Holmes","5","23:00:00"
967828378,"Gael Rivera","5","23:00:00"
967861120,"Axel Cruz","5","23:00:00"
924322064,"Mateo Jones","5","23:00:00"
948344437,"Micah King","4","23:00:00"
943699329,"Ryan Richardson","5","23:00:00"
968225151,"Angel Cross","5","23:00:00"
947533405,"Daniel Moore","4","23:00:00"
923833527,"Weston Nguyen","5","23:00:00"
968331633,"Sebastian Powell","5","23:00:00"
923738015,"Zane Hernandez","5","23:00:00"
974392429,"Daniel Rivera","5","23:00:00"
923456584,"Austin Jackson","5","23:00:00"
916697731,"Theodore Scott","5","23:00:00"
974189114,"Finn James","5","23:00:00"
968801981,"Dominic Ward","5","23:00:00"
969013578,"Victor Clark","4","23:00:00"
922843423,"Ryan Gonzalez","5","23:00:00"
917028020,"Silas Bennett","4","23:00:00"
969148914,"Cooper Reed","4","23:00:00"
922794879,"Rowan Riley","5","23:00:00"
917270926,"Shane Flores","5","23:00:00"
943580088,"Rowan Gutierrez","5","23:00:00"
969202269,"Silas Anderson","5","23:00:00"
917371120,"Noah Rodriguez","5","23:00:00"
922572932,"Kayden Figueroa","4","23:00:00"
922508384,"Roman Cross","5","23:00:00"
973200356,"Gael Smith","5","23:00:00"
973337277,"Malik Stephens","5","22:00:00"
998753915,"Maverick Lam","4","22:00:00"
981208784,"Carson Allen","5","22:00:00"
903220947,"Elias Cruz","5","22:00:00"
952945444,"Grayson Lewis","4","22:00:00"
949471835,"Dylan Baldwin","4","22:00:00"
928581997,"Owen Hill","4","22:00:00"
989387165,"Julian Long","4","22:00:00"
919197112,"Jordan Howard","4","22:00:00"
891399393,"Anthony Walker","4","22:00:00"
989417668,"Kai Campbell","5","22:00:00"
928468273,"Anthony Nelson","4","22:00:00"
986708577,"Kayden Hamilton","5","22:00:00"
973669050,"Alexander Freeman","5","22:00:00"
957978588,"Wyatt White","5","22:00:00"
913643711,"Santiago Cross","5","22:00:00"
977416972,"Xavier Sanders","4","22:00:00"
899194778,"Henry Gardner","5","22:00:00"
977419618,"Mason Nolan","5","22:00:00"
904843802,"Peter Bennett","4","22:00:00"
983458064,"Shane Stewart","4","22:00:00"
956069735,"Harlan Mitchell","4","22:00:00"
972111186,"Ethan Castillo","5","22:00:00"
943931349,"Easton Miller","5","22:00:00"
909709999,"Connor Mitchell","5","22:00:00"
971756234,"Liam Mendoza","4","22:00:00"
968246884,"Owen Bennett","4","22:00:00"
962335211,"William Lee","4","22:00:00"
948520968,"Parker Long","5","22:00:00"
995796649,"Noah Bailey","4","22:00:00"
995795066,"Kayden Walters","5","22:00:00"
931765404,"William Cohen","5","22:00:00"
980939894,"Elijah Watson","5","22:00:00"
960869609,"Ryan Reeves","4","22:00:00"
973734656,"Malik Hughes","5","22:00:00"
909785324,"Carter Phillips","5","22:00:00"
962498965,"Emmett Berg","5","22:00:00"
950331440,"Silas Alvarez","5","22:00:00"
984479866,"Anthony Mendoza","5","22:00:00"
904555337,"Lincoln Roberts","4","22:00:00"
972118071,"Caleb Baldwin","5","22:00:00"
969119735,"Bennett Watson","5","22:00:00"
941490687,"Levi Morgan","4","22:00:00"
971743481,"David Morales","5","22:00:00"
961794519,"Alexander Ward","5","22:00:00"
955942427,"Easton Miller","5","22:00:00"
962524092,"Kody Ray","4","22:00:00"
958897286,"Owen Walker","5","22:00:00"
901436212,"Brayden Potter","5","22:00:00"
997744289,"Evan Rodriguez","4","22:00:00"
969084749,"Miles Young","4","22:00:00"
907534431,"Silas Mitchell","5","22:00:00"
995517450,"Hudson Cross","5","22:00:00"
959722208,"Aaron Richardson","4","22:00:00"
995461433,"Mason Peterson","4","22:00:00"
895154103,"Hector Sutton","5","22:00:00"
945531834,"Zane Cruz","5","22:00:00"
959258603,"Bennett Berg","4","22:00:00"
913222121,"Jayden Ramos","4","22:00:00"
919573535,"Axel Hill","5","22:00:00"
992164926,"Landon Cross","5","22:00:00"
992223611,"Ethan Campbell","5","22:00:00"
980818685,"Jackson Price","4","22:00:00"
895288360,"Luke White","5","22:00:00"
962099816,"Jaxon Lewis","5","22:00:00"
947279500,"Liam Wright","5","22:00:00"
977772999,"Nathan White","5","22:00:00"
941036478,"Omar Williams","5","22:00:00"
977848517,"Victor Johnson","4","22:00:00"
955849497,"Easton Ray","4","22:00:00"
980648055,"Anthony Young","3","22:00:00"
922291917,"Samuel Ross","5","22:00:00"
992283564,"Owen Ward","5","22:00:00"
994961391,"Ezra Peterson","5","22:00:00"
930241452,"Charles Flores","5","22:00:00"
932178912,"Jeremiah Rogers","5","22:00:00"
931335300,"Brayden Watson","5","22:00:00"
895414978,"Gabriel Reed","5","22:00:00"
910189402,"Brooks Parker","5","22:00:00"
953821808,"Malik Graham","4","22:00:00"
968209664,"Oliver Kim","5","22:00:00"
949748067,"Lincoln Foster","4","22:00:00"
931299705,"Jameson Price","5","22:00:00"
895612211,"Leonardo Cook","3","22:00:00"
903165968,"Colton Ross","4","22:00:00"
992352647,"Leo Scott","5","22:00:00"
906384315,"Anthony Powell","4","22:00:00"
922891802,"Wyatt Ray","4","22:00:00"
931293010,"Jacob Baker","5","22:00:00"
992571155,"Nicholas Smith","5","22:00:00"
921032369,"Dylan Cox","4","22:00:00"
972649622,"Wyatt Allen","4","22:00:00"
965041787,"Xavier Edwards","4","22:00:00"
984387791,"Gael Martinez","4","22:00:00"
978177628,"Jaxon Reed","4","22:00:00"
954133278,"Charles Wright","4","22:00:00"
992654336,"Ryan Baldwin","4","22:00:00"
951186490,"Easton Baldwin","4","22:00:00"
921253261,"Angel Diaz","4","22:00:00"
940535098,"Mateo Reed","4","22:00:00"
915950990,"Dylan Reyes","5","22:00:00"
919788944,"Christopher Cruz","4","22:00:00"
975025745,"Jeremiah Martin","5","22:00:00"
980369198,"Cameron Patel","4","22:00:00"
928020275,"Santiago Nelson","4","22:00:00"
903769900,"Weston Walker","5","22:00:00"
910426460,"Daniel Morales","5","22:00:00"
992708662,"Grayson Davis","5","22:00:00"
965050952,"Easton Campbell","5","22:00:00"
999150431,"Roman Cook","4","22:00:00"
961629109,"John Roberts","5","22:00:00"
971517904,"Carter Jackson","4","22:00:00"
912661220,"Daniel Figueroa","4","22:00:00"
918688772,"Gabriel Turner","5","22:00:00"
890570077,"Easton Lam","5","22:00:00"
896003100,"Anthony Lam","5","22:00:00"
983062233,"Wyatt Bailey","5","22:00:00"
994451107,"Lucas Wright","5","22:00:00"
915824059,"Michael Schultz","5","22:00:00"
973861634,"Ezekiel Ross","3","22:00:00"
920841331,"Logan Patel","5","22:00:00"
948326710,"Maverick Cook","4","22:00:00"
954150059,"Waylon James","5","22:00:00"
955498743,"Henry Young","4","22:00:00"
967963269,"Andrew Figueroa","4","22:00:00"
966157288,"Charles Mendoza","5","22:00:00"
903827553,"David Brown","5","22:00:00"
920784596,"Xavier Walker","5","22:00:00"
920572115,"Micah Hughes","5","22:00:00"
896091761,"Thomas Jackson","5","22:00:00"
968511916,"Max Lopez","5","22:00:00"
975273478,"Jacob Peterson","4","22:00:00"
966151794,"Elias Douglas","5","22:00:00"
920496302,"Angel Ortiz","4","22:00:00"
940462245,"Everett Castillo","5","22:00:00"
975372757,"Tristan Alvarez","4","22:00:00"
978528371,"Samuel Morris","4","22:00:00"
980134187,"Harlan Ruiz","4","22:00:00"
907832726,"Everett Freeman","3","22:00:00"
897841896,"Harlan Phillips","4","22:00:00"
916547338,"Tristan Castillo","5","22:00:00"
912352772,"Christian Holmes","5","22:00:00"
971885087,"Wesley Hughes","4","22:00:00"
955384031,"Charles Hernandez","5","22:00:00"
948597690,"Elijah Price","5","22:00:00"
971006763,"Levi Lopez","4","22:00:00"
902520378,"Kai Holmes","5","22:00:00"
968558846,"James Scott","5","22:00:00"
959969144,"Connor Sutton","5","22:00:00"
972425768,"Zane Price","5","22:00:00"
943356769,"Silas Roberts","5","22:00:00"
932349328,"Jayden Nguyen","4","22:00:00"
924360809,"Hudson Serrano","5","22:00:00"
910834542,"Micah Keller","5","22:00:00"
918628934,"Aiden Edwards","5","22:00:00"
915400439,"Cooper Richardson","5","22:00:00"
922178719,"Hudson Hughes","5","22:00:00"
966001897,"Christian Nelson","4","22:00:00"
938821981,"Julian Watson","5","22:00:00"
940344781,"Elijah Keller","4","22:00:00"
897714240,"Elijah Smith","5","22:00:00"
897701532,"Sebastian Young","5","22:00:00"
940316059,"Aiden Perez","4","22:00:00"
978724057,"Leonardo Evans","5","22:00:00"
892862415,"Matthew Hamilton","5","22:00:00"
954280156,"Weston Walker","4","22:00:00"
912202149,"Owen Cook","5","22:00:00"
896531617,"Mason Ramirez","5","22:00:00"
967779493,"Jackson Clark","5","22:00:00"
978835459,"Ezekiel Keller","4","22:00:00"
911007522,"Luca Taylor","5","22:00:00"
975516124,"Hudson Williams","5","22:00:00"
897617415,"Kody Thompson","4","22:00:00"
965327798,"Jaxson Gray","5","22:00:00"
994006256,"Michael Anderson","4","22:00:00"
965805987,"Adrian Holmes","5","22:00:00"
970393757,"Joseph Lee","5","22:00:00"
993342208,"Logan Potter","5","22:00:00"
897526157,"Caleb Williams","5","22:00:00"
950386003,"Jackson Peterson","4","22:00:00"
897491452,"Mason Long","5","22:00:00"
965791098,"Aaron Baker","5","22:00:00"
978906467,"Daniel Gonzalez","5","22:00:00"
896623471,"Jayden Green","4","22:00:00"
916865739,"Rafael Cruz","4","22:00:00"
892865967,"Jonathan Herrera","5","22:00:00"
950335308,"Santiago Ross","5","22:00:00"
967777397,"Eli Allen","5","22:00:00"
962421718,"Everett Hall","5","22:00:00"
993419803,"Easton Martinez","4","22:00:00"
923008481,"Malik Wilson","5","22:00:00"
924495372,"Jacob Rodriguez","5","22:00:00"
922952522,"Elijah Long","5","22:00:00"
916932282,"Andrew Figueroa","4","22:00:00"
906263498,"Christopher Johnson","5","22:00:00"
993937196,"Owen Weber","4","22:00:00"
897365870,"Wyatt Alvarez","3","22:00:00"
979091830,"Aaron Freeman","4","22:00:00"
948624911,"Wesley Bailey","4","22:00:00"
939225644,"Leo Phillips","5","22:00:00"
929860982,"Jack Rivera","4","22:00:00"
954908482,"Gael Phillips","4","22:00:00"
993886262,"Harlan Chavez","4","22:00:00"
911248117,"Jordan Sanchez","4","22:00:00"
948678261,"Kayden Garcia","4","22:00:00"
967708674,"Rafael Morgan","5","22:00:00"
979187227,"James Graham","5","22:00:00"
897015766,"Carter Rogers","5","22:00:00"
948665248,"Hudson Chavez","4","22:00:00"
993733414,"Carson Foster","5","22:00:00"
954769842,"Jackson Moore","4","22:00:00"
979263812,"Lincoln Miller","4","22:00:00"
967683797,"Santiago Lam","4","22:00:00"
939372734,"Kody Reeves","5","22:00:00"
897118474,"Peter Cruz","5","22:00:00"
939384447,"Rafael Martinez","5","22:00:00"
907974957,"Shane Roberts","4","22:00:00"
965522042,"Austin Ruiz","5","22:00:00"
918572976,"Grayson Richardson","4","22:00:00"
911378198,"Kai Ward","5","22:00:00"
921955815,"Weston Castillo","5","22:00:00"
891131919,"Maverick Murphy","4","22:00:00"
911421748,"Omar Chavez","4","22:00:00"
987174181,"Wesley Hill","5","22:00:00"
905410347,"Cooper Sanchez","3","22:00:00"
961588498,"Declan Mendoza","4","22:00:00"
903931855,"Luke Cruz","5","22:00:00"
891382921,"Gael Baldwin","5","22:00:00"
908002264,"Benjamin Williams","4","22:00:00"
931830139,"Carson Scott","4","22:00:00"
900992462,"Sebastian Allen","4","22:00:00"
961550836,"Axel Spencer","4","22:00:00"
893253279,"Damian Stephens","5","22:00:00"
962584454,"James Cooper","4","22:00:00"
951825449,"Rowan Alvarez","5","22:00:00"
974609622,"Jaxson Kim","5","22:00:00"
943017200,"Ian Spencer","3","22:00:00"
982722661,"Isaiah Young","5","22:00:00"
990244087,"Kai Douglas","5","22:00:00"
934121801,"James Lee","5","22:00:00"
950730775,"Micah Rivera","4","22:00:00"
923833752,"Julian Allen","5","22:00:00"
900754628,"Aaron Cruz","5","22:00:00"
990416350,"Aaron Cooper","5","22:00:00"
945209492,"James Turner","5","22:00:00"
931092104,"Tristan Wood","5","22:00:00"
961453326,"Hunter Richardson","5","22:00:00"
985962424,"Greyson Stewart","5","22:00:00"
958599496,"Levi Nguyen","5","22:00:00"
931011739,"Roman Lewis","5","22:00:00"
963825629,"Roman Figueroa","5","22:00:00"
945631672,"Emmett Price","5","22:00:00"
997303370,"Axel Ray","5","22:00:00"
968409945,"Jonathan Thomas","5","22:00:00"
908330910,"Isaac Edwards","5","22:00:00"
988752414,"James Lee","4","22:00:00"
929560704,"Julian Campbell","5","22:00:00"
987952668,"Ian Richardson","4","22:00:00"
915028647,"Cooper Bailey","5","22:00:00"
924786108,"Dominic Bailey","5","22:00:00"
936303254,"Jack Brooks","4","22:00:00"
930968661,"Elijah Moore","5","22:00:00"
944747402,"Leo Fischer","5","22:00:00"
949983991,"David Garcia","4","22:00:00"
933897191,"Ryder Keller","5","22:00:00"
967572938,"Michael Williams","4","22:00:00"
903426331,"Adam Ortiz","5","22:00:00"
997286487,"Carter Jones","4","22:00:00"
986013939,"Levi Adams","4","22:00:00"
934803310,"Logan Gonzalez","5","22:00:00"
905929873,"Victor Morales","5","22:00:00"
903201104,"Elias Walker","5","22:00:00"
997225697,"Robert Alvarez","3","22:00:00"
924852382,"Shane Roberts","5","22:00:00"
968695099,"Jayden Flores","3","22:00:00"
984799120,"Oliver Lewis","5","22:00:00"
942922285,"Adrian Edwards","4","22:00:00"
983989335,"Thomas Anderson","5","22:00:00"
893394004,"Jack Edwards","5","22:00:00"
987533438,"Aiden Nguyen","5","22:00:00"
963917977,"Aaron Watson","4","22:00:00"
914929533,"Charles Ward","5","22:00:00"
932542912,"Carson Ruiz","3","22:00:00"
929466366,"Ryder King","4","22:00:00"
975931423,"Landon Hall","4","22:00:00"
908501116,"Andrew Campbell","5","22:00:00"
987505595,"Connor Chavez","4","22:00:00"
986054727,"Brayden Torres","5","22:00:00"
975961382,"Thomas Turner","5","22:00:00"
942826090,"Matthew Cox","4","22:00:00"
942766384,"Aiden Allen","4","22:00:00"
990922030,"Lincoln Long","4","22:00:00"
987052537,"Matthew Fischer","4","22:00:00"
984780187,"Joshua Green","4","22:00:00"
893559764,"Kai Watson","5","22:00:00"
902234096,"Logan Gardner","4","22:00:00"
962104048,"Carson Rivera","5","22:00:00"
942613010,"Jaxon Schultz","4","22:00:00"
982166599,"Oliver Diaz","4","22:00:00"
904160083,"Axel Nelson","5","22:00:00"
952147910,"Parker Price","5","22:00:00"
904196045,"Colton Powell","4","22:00:00"
914683415,"Jose Wood","4","22:00:00"
917299545,"Dominic Foster","4","22:00:00"
976158006,"Connor Hamilton","4","22:00:00"
904309170,"Grayson James","4","22:00:00"
996935281,"Mateo Carter","5","22:00:00"
914663584,"Leonardo Cruz","4","22:00:00"
890260642,"Dominic Jimenez","4","22:00:00"
900055067,"Finn Fischer","4","22:00:00"
989171391,"Zane Chavez","5","22:00:00"
900030149,"Luca Roberts","4","22:00:00"
932664089,"Robert Phillips","5","22:00:00"
956807308,"Adrian Nolan","4","22:00:00"
974578045,"Tristan Lopez","4","22:00:00"
902201115,"Hunter Richardson","5","22:00:00"
943649328,"Landon Brooks","5","22:00:00"
942353758,"Nathan Gray","5","22:00:00"
903511912,"Jack Kim","4","22:00:00"
942353594,"Mason Nelson","5","22:00:00"
942329478,"Caleb Jones","5","22:00:00"
952517035,"Jordan Potter","5","22:00:00"
996691480,"Emmett Cox","5","22:00:00"
981922398,"Maverick Davis","5","22:00:00"
933037571,"Asher White","4","22:00:00"
893977326,"Oliver Reeves","4","22:00:00"
905010474,"Joshua Brooks","4","22:00:00"
893981569,"Greyson Turner","5","22:00:00"
936925227,"Theodore Jackson","5","22:00:00"
981879994,"Samuel Harris","5","22:00:00"
986792850,"Parker Sutton","4","22:00:00"
909024622,"Carson Mitchell","4","22:00:00"
964237152,"Mason Harris","4","22:00:00"
894098477,"Elias Jones","5","22:00:00"
985299411,"Ryder Taylor","5","22:00:00"
973599432,"Kody Ruiz","3","22:00:00"
991387531,"Victor Allen","4","22:00:00"
985348759,"Alexander Gray","5","22:00:00"
999336631,"Jeremiah Castillo","5","22:00:00"
952602482,"Dylan Hamilton","4","22:00:00"
964303576,"Jameson Fischer","5","22:00:00"
947646142,"Connor Flores","5","22:00:00"
914025026,"Ian Parker","5","22:00:00"
964354608,"Kayden Baldwin","5","22:00:00"
952781153,"Isaac Jimenez","5","22:00:00"
928830220,"Luke Richardson","5","22:00:00"
949255916,"Noah Jimenez","4","22:00:00"
936976441,"Ryder Flores","4","22:00:00"
943874817,"Shane White","4","22:00:00"
916676227,"Rafael Spencer","4","22:00:00"
937052686,"Lucas Ramos","4","22:00:00"
951215295,"Easton Cooper","5","22:00:00"
909165509,"Owen Allen","5","22:00:00"
952833776,"Jonathan Gutierrez","4","22:00:00"
966918789,"Robert Weber","4","22:00:00"
984654513,"Maverick Lopez","4","22:00:00"
977168860,"Daniel Lee","5","22:00:00"
925592058,"William Taylor","5","22:00:00"
948928677,"Peter Holmes","4","22:00:00"
995959140,"Jayden Lewis","3","22:00:00"
948925840,"Austin Gonzalez","5","22:00:00"
899612581,"Miles Jones","5","22:00:00"
934299922,"Jacob Howard","5","22:00:00"
891971518,"Cooper Reeves","5","22:00:00"
951007340,"Ethan Nolan","4","22:00:00"
995957344,"Anthony James","5","22:00:00"
917174391,"Max Kelly","5","22:00:00"
928724412,"Carter Reyes","4","22:00:00"
913750574,"Carter Douglas","5","22:00:00"
952927085,"Ryder Jones","5","22:00:00"
947384169,"Hudson King","5","22:00:00"
998041501,"Michael Kim","5","22:00:00"
959098111,"Harlan Nguyen","4","22:00:00"
913736910,"Josiah Bennett","4","22:00:00"
991775111,"Joshua Hernandez","5","22:00:00"
946986661,"Grayson Lopez","4","22:00:00"
948762280,"Connor Brown","5","22:00:00"
904948258,"Cooper Young","4","22:00:00"
966853648,"Evan Myers","5","22:00:00"
899425995,"Xavier Bennett","5","22:00:00"
935181031,"Rafael Baldwin","4","22:00:00"
904944470,"Easton Harris","4","22:00:00"
958970040,"Waylon Long","4","22:00:00"
903580225,"Tristan Garcia","4","22:00:00"
987385658,"Cooper Walters","3","22:00:00"
922223901,"Axel Ramirez","5","22:00:00"
925668711,"Santiago Flores","4","22:00:00"
991878326,"Levi Price","5","22:00:00"
948199934,"Silas Watson","4","22:00:00"
189471419,"Xavier Alvarez","5","22:00:00"
204866701,"Elijah Walker","5","22:00:00"
264122332,"Anthony Pena","4","22:00:00"
416706180,"Gael Richardson","5","22:00:00"
273461576,"Luke Pena","5","22:00:00"
459382482,"Cameron Hill","4","22:00:00"
204781254,"Silas Alvarez","4","22:00:00"
314376517,"Christopher Jimenez","5","22:00:00"
314347154,"Isaiah Robinson","5","22:00:00"
204690163,"Xavier Garcia","4","22:00:00"
459448789,"Wyatt Cooper","5","22:00:00"
314228418,"Hudson Gray","4","22:00:00"
190247269,"Wyatt Howard","4","22:00:00"
314047923,"Wyatt Williams","5","22:00:00"
378761726,"Lucas Turner","5","22:00:00"
313999948,"Elias Cross","5","22:00:00"
204416592,"Jaxon Parker","4","22:00:00"
313902387,"Orion Riley","4","22:00:00"
190662047,"Parker Gray","5","22:00:00"
248392142,"Hunter Phillips","4","22:00:00"
433786659,"David Foster","4","22:00:00"
465677510,"Luca Carter","4","22:00:00"
412684418,"Gabriel Edwards","4","22:00:00"
190770381,"Landon Gray","5","22:00:00"
304497769,"Matthew Kim","5","22:00:00"
459720168,"Rafael Moore","4","22:00:00"
416493719,"Anthony Flores","4","22:00:00"
313659196,"Henry Herrera","4","22:00:00"
304525919,"Jack Watson","5","22:00:00"
386045069,"Maverick Hill","5","22:00:00"
369161446,"Kody Ward","5","22:00:00"
203904407,"Connor Williams","4","22:00:00"
459873589,"Jeremiah Ortiz","4","22:00:00"
313151162,"Orion Alvarez","5","22:00:00"
191410068,"Beau Chavez","4","22:00:00"
313095539,"Noah Cox","5","22:00:00"
203824717,"Omar Evans","4","22:00:00"
203788028,"Finn Castillo","4","22:00:00"
412973731,"Anthony Turner","5","22:00:00"
312997993,"Joshua Weber","5","22:00:00"
203620953,"Victor Carter","5","22:00:00"
312888956,"Colton Lopez","4","22:00:00"
191716608,"Micah Spencer","4","22:00:00"
367076494,"Damian Foster","5","22:00:00"
378812694,"Joshua Davis","4","22:00:00"
312784001,"Miles James","5","22:00:00"
416286967,"Greyson Edwards","5","22:00:00"
191892375,"Declan Holmes","4","22:00:00"
312737786,"Rowan Collins","5","22:00:00"
191944196,"Charles Johnson","5","22:00:00"
203426486,"Kayden Flores","4","22:00:00"
413044806,"Kayden Edwards","4","22:00:00"
312626393,"Victor Pena","5","22:00:00"
434261214,"Theodore Reyes","4","22:00:00"
465037950,"Joshua Reed","4","22:00:00"
312570330,"Wyatt Riley","5","22:00:00"
312564181,"Nolan Adams","5","22:00:00"
460157393,"Joseph Price","5","22:00:00"
416266639,"Wyatt Garcia","4","22:00:00"
416233881,"Joshua Long","5","22:00:00"
192464807,"Benjamin Richardson","5","22:00:00"
192577407,"Joshua Hernandez","5","22:00:00"
192585869,"Daniel Gonzalez","4","22:00:00"
312145624,"Michael Stewart","5","22:00:00"
202965805,"Josiah Watson","5","22:00:00"
202948820,"Samuel Spencer","5","22:00:00"
312071309,"Malik Fischer","4","22:00:00"
192877344,"Weston Rivera","4","22:00:00"
248240044,"Cameron Gomez","5","22:00:00"
192974828,"Declan Weber","4","22:00:00"
416147333,"Benjamin Berg","4","22:00:00"
378863422,"Kayden Perez","5","22:00:00"
193453104,"Dominic Figueroa","5","22:00:00"
202341614,"Cooper Cook","5","22:00:00"
385799356,"Alexander Morgan","4","22:00:00"
413634544,"Liam Taylor","4","22:00:00"
