"employee_id","full_name","department","total_paid"
837928636,"Parker Watson","IT","22206.58"
963085994,"Tristan Riley","IT","22205.79"
406309395,"Jayden Moore","IT","22201.27"
558946976,"Jonathan Cross","IT","22197.50"
596342583,"Waylon Lam","IT","22194.32"
211675199,"Carson Kelly","IT","22190.26"
403919343,"Maverick Cruz","IT","22167.96"
364829136,"Jameson Bennett","IT","22146.70"
362102665,"Austin Sutton","IT","22134.42"
268580692,"Carson Anderson","IT","22131.18"
712076409,"Brooks Ross","IT","22129.76"
425204800,"Wesley Wilson","IT","22128.99"
989361753,"Samuel Weber","IT","22124.64"
238684284,"Leo Herrera","IT","22118.74"
985356148,"James Harris","IT","22117.71"
817848479,"Victor Stewart","IT","22114.14"
643694415,"Mason Price","IT","22112.74"
199288966,"Jaxson Castillo","IT","22095.59"
501315587,"Mateo Berg","IT","22089.50"
606649513,"Ethan Hill","IT","22084.89"
368051500,"Brayden Kim","IT","22079.34"
813506554,"Roman Torres","IT","22079.00"
976722261,"Wesley Johnson","IT","22078.49"
137135817,"Thomas Kim","IT","22071.58"
280407020,"Damian Nolan","IT","22067.51"
203574456,"Samuel Serrano","IT","22067.39"
644217978,"Anthony Freeman","IT","22065.55"
401660665,"Dylan Keller","IT","22061.96"
297421642,"Harlan Wright","IT","22057.19"
490481517,"Isaac Sanchez","IT","22056.88"
832775637,"William White","IT","22051.58"
413679044,"Noah Lee","IT","22046.82"
941111530,"Rowan Gomez","IT","22046.41"
592643365,"Harlan Nguyen","IT","22044.40"
551791897,"Adam Green","IT","22043.27"
215465462,"Mason White","IT","22038.54"
312728874,"Silas Foster","IT","22037.48"
747421051,"Anthony Watson","IT","22023.09"
992073447,"Leonardo Roberts","IT","22019.94"
244677951,"Emmett Serrano","IT","22012.31"
517116025,"Max Hall","IT","22007.90"
904715407,"Waylon Smith","IT","22002.95"
274309265,"Omar Mendoza","IT","22001.10"
933608602,"Sebastian Cox","IT","21999.01"
781769965,"Joshua Morris","IT","21979.65"
748572820,"Eli Green","IT","21957.11"
437104253,"Adrian Cooper","IT","21953.12"
312003339,"Jonathan Powell","IT","21949.34"
404019303,"Ezra Harris","IT","21940.38"
357620582,"Luke Thomas","IT","21934.90"
354643613,"Austin Davis","IT","21933.63"
631396320,"Levi Morales","IT","21928.43"
920953051,"Logan Patel","IT","21923.75"
987201752,"Leo Keller","IT","21916.13"
695537582,"Weston Cook","IT","21913.98"
224134445,"Micah Gomez","IT","21897.63"
437038410,"Lucas Thomas","IT","21896.69"
732907624,"Leo Allen","IT","21892.79"
792816432,"Jose Thomas","IT","21885.20"
505027778,"Mason Keller","IT","21884.19"
697240709,"Emmett Rivera","IT","21883.34"
337843433,"Michael Lopez","IT","21882.20"
695333914,"Joseph Wilson","IT","21878.84"
195049648,"Owen Castillo","IT","21874.61"
625733867,"Jaxson Baldwin","IT","21873.69"
649328945,"Lucas Cruz","IT","21871.13"
593050334,"Daniel Pena","IT","21869.39"
964982477,"Sebastian Serrano","IT","21866.60"
853216232,"Leo Diaz","IT","21863.70"
524890425,"Lincoln Gutierrez","IT","21858.33"
817629239,"Matthew Jones","IT","21857.68"
352255431,"Everett Cohen","IT","21849.59"
778687947,"Miles Murphy","IT","21844.68"
954241614,"Logan Kim","IT","21838.01"
619335100,"Jose Lee","IT","21834.39"
416490640,"James Reed","IT","21833.10"
180826080,"Wesley Hernandez","IT","21820.59"
242518126,"Emmett Gardner","IT","21817.77"
859530008,"Julian Lewis","IT","21814.63"
333456995,"Henry Moore","IT","21813.98"
715412568,"Logan Ramos","IT","21813.49"
533462398,"Carter Ward","IT","21806.93"
753863883,"Victor Garcia","IT","21806.35"
904658462,"Anthony Watson","IT","21805.75"
602989282,"Silas Lopez","IT","21782.35"
324160739,"Isaac Kim","IT","21778.55"
168440660,"Sebastian White","IT","21774.39"
743426484,"Dominic Lewis","IT","21774.02"
766571932,"Jayden Turner","IT","21772.45"
873983850,"Finn Roberts","IT","21771.91"
819798931,"Victor Gray","IT","21771.23"
391822766,"Orion Walters","IT","21767.63"
496207113,"Carson Miller","IT","21767.21"
390928861,"Nolan Watson","IT","21761.54"
736374724,"Hunter Peterson","IT","21760.87"
677297205,"Rowan Hall","IT","21752.67"
572699783,"Anthony Rogers","IT","21742.40"
511145074,"Joshua Evans","IT","21733.29"
542072638,"Weston Parker","IT","21731.91"
529841971,"Theodore Lewis","IT","21719.34"
468932761,"Austin Sanders","IT","21718.04"
629528529,"Greyson Taylor","IT","21713.39"
464371264,"Malik Rodriguez","IT","21711.03"
123467123,"Ryan Taylor","IT","21694.23"
840528297,"Santiago Bennett","IT","21690.21"
592760063,"Malik Douglas","IT","21685.21"
173494009,"Hector Walters","IT","21677.09"
299293397,"Nathan Morris","IT","21671.95"
900868618,"Aaron Ruiz","IT","21668.85"
889791012,"Christopher Spencer","IT","21663.25"
544885567,"Sebastian Taylor","IT","21645.59"
496334755,"Jameson Myers","IT","21645.35"
767033867,"Liam White","IT","21636.49"
634387850,"Aaron Taylor","IT","21635.95"
684246928,"Gael Kim","IT","21633.79"
687069334,"Jack Sanders","IT","21632.25"
838028196,"Shane Young","IT","21632.02"
613503903,"Micah Smith","IT","21629.84"
754501199,"Hudson Herrera","IT","21627.33"
666986262,"Carson Hughes","IT","21620.07"
289921013,"Santiago Turner","IT","21615.53"
217801727,"Thomas Gardner","IT","21613.09"
461331372,"Greyson Diaz","IT","21603.15"
219319945,"Finn Cross","IT","21600.69"
431260472,"David Wood","IT","21590.67"
765175990,"Leo Gonzalez","IT","21587.57"
344007454,"Tristan Martinez","IT","21583.08"
179573217,"Ryan Cruz","IT","21575.87"
233308961,"Gael Price","IT","21567.03"
892146162,"Jose Robinson","IT","21563.37"
744743108,"Ezra Baker","IT","21561.32"
233477190,"Connor Baldwin","IT","21561.24"
314991128,"Everett Lewis","IT","21555.90"
984183136,"Peter Bailey","IT","21553.57"
147010921,"Grayson Parker","IT","21552.68"
522917247,"Mason Anderson","IT","21552.40"
724897741,"Jayden Morales","IT","21549.72"
145240897,"Lincoln Cohen","IT","21547.66"
774665704,"Sebastian Reed","IT","21547.16"
593590908,"Thomas Kelly","IT","21546.61"
605161022,"Henry King","IT","21543.35"
188731973,"Nicholas Berg","IT","21540.48"
693187479,"Liam Ruiz","IT","21534.65"
585712455,"Shane Hernandez","IT","21531.65"
251283987,"Jaxson Bryant","IT","21526.49"
918657773,"Ethan Pena","IT","21519.41"
287000475,"Joseph Figueroa","IT","21519.40"
896269790,"Robert Campbell","IT","21512.86"
264382604,"Emmett Gomez","IT","21512.47"
843368176,"Luca Figueroa","IT","21512.37"
108126742,"Malik Reeves","IT","21498.67"
348488903,"Leonardo Jones","IT","21497.40"
275435688,"Dylan Ray","IT","21489.94"
119722754,"Everett Walker","IT","21478.00"
483284789,"Max Myers","IT","21475.79"
482495904,"Noah Ward","IT","21473.69"
952828870,"Nathan Reeves","IT","21466.25"
171384754,"Victor Sanchez","IT","21443.11"
832109657,"Hector Carter","IT","21441.79"
374321300,"Mateo Evans","IT","21434.82"
851558739,"Eli Walker","IT","21434.04"
134613670,"Orion Lee","IT","21432.44"
181375287,"Samuel Gardner","IT","21428.10"
147400327,"Owen Hernandez","IT","21427.64"
604930138,"Charles Lewis","IT","21425.69"
431147929,"Thomas Stewart","IT","21416.34"
727544020,"Wesley Figueroa","IT","21410.51"
516081241,"Brayden Hill","IT","21408.62"
581923444,"Gael Ward","IT","21399.02"
170666962,"John Garcia","IT","21398.77"
349722015,"Nolan Sutton","IT","21382.44"
837922581,"Logan Baker","IT","21382.28"
131224549,"Jack Morris","IT","21379.58"
601060574,"Roman Brooks","IT","21378.26"
128684268,"Jaxon Walters","IT","21358.66"
261154572,"Hector Martinez","IT","21357.52"
572673032,"Julian Gonzalez","IT","21354.50"
707893934,"Orion Reed","IT","21344.56"
942591765,"Benjamin Ruiz","IT","21342.28"
304828696,"Aiden Berg","IT","21339.68"
472547538,"Luke Hughes","IT","21325.13"
913560005,"Joseph Roberts","IT","21320.67"
433026899,"Sebastian Jackson","IT","21320.19"
861213680,"Nicholas Serrano","IT","21313.79"
878936038,"Owen Cohen","IT","21278.17"
693555739,"Beau Reed","IT","21269.09"
400543491,"Hunter Watson","IT","21264.19"
767434938,"William Foster","IT","21248.62"
194891811,"Jackson Campbell","IT","21237.75"
114443225,"Angel Cooper","IT","21233.21"
970994069,"Noah Cohen","IT","21226.36"
492935016,"Dylan Baldwin","IT","21226.15"
396787807,"William Nelson","IT","21222.07"
793602088,"Jordan Smith","IT","21221.73"
333147734,"Elias Williams","IT","21217.39"
918655867,"Eli Diaz","IT","21207.63"
805245629,"Kayden Evans","IT","21205.37"
350747483,"Weston Cox","IT","21204.91"
380036786,"Axel Cooper","IT","21203.69"
624308202,"Ezekiel Edwards","IT","21174.13"
412438133,"Christopher Davis","IT","21172.74"
717821497,"Colton Castillo","IT","21168.25"
372197422,"Charles Gardner","IT","21167.95"
751720643,"Lincoln Richardson","IT","21159.03"
974352762,"Ethan Freeman","IT","21153.12"
689561613,"Cameron Bennett","IT","21140.87"
489909815,"Joshua Long","IT","21139.16"
769359143,"Leonardo Nolan","IT","21134.75"
386450837,"Luke King","IT","21133.79"
825750890,"Sebastian Reed","IT","21131.01"
400865302,"Oliver Clark","IT","21129.72"
724521682,"Declan Walters","IT","21128.55"
523763691,"Luke Brown","IT","21112.76"
341082255,"Caleb Ross","IT","21108.42"
697621430,"Grayson Moore","IT","21105.38"
132105016,"Charles Cohen","IT","21105.01"
220532015,"James Reyes","IT","21093.70"
136449213,"Brayden Smith","IT","21093.17"
738949582,"Xavier Long","IT","21090.24"
904215709,"Jaxon Scott","IT","21087.50"
416233881,"Joshua Long","IT","21080.61"
468854134,"Victor Ray","IT","21079.05"
650896230,"Sebastian Kim","IT","21067.10"
917918695,"Weston Peterson","IT","21059.78"
386573485,"Jonathan Richardson","IT","21059.78"
827330562,"Isaiah Sanchez","IT","21055.26"
562655033,"Mateo Mitchell","IT","21052.83"
366357419,"Maverick Sanders","IT","21052.47"
366499664,"Lucas Sanchez","IT","21052.09"
654680262,"Julian Fischer","IT","21042.13"
692798820,"Henry Howard","IT","21036.20"
775958350,"Daniel Reyes","IT","21035.27"
763431554,"James Flores","IT","21020.80"
186267820,"Xavier Lee","IT","21006.01"
489457139,"Damian Diaz","IT","21000.35"
451786516,"Jaxon Rogers","IT","20999.98"
689045172,"Austin Brown","IT","20997.63"
285381270,"Dominic Nolan","IT","20995.98"
729614339,"Maverick Reyes","IT","20993.70"
360070218,"James Cox","IT","20986.03"
245618947,"Cameron Cohen","IT","20976.73"
634285157,"Jayden Moore","IT","20972.72"
597148518,"Connor Brooks","IT","20970.14"
928975955,"Aiden Gray","IT","20960.59"
461836678,"Charles Serrano","IT","20957.74"
238689713,"Brooks Taylor","IT","20952.46"
670873735,"Nathan Gardner","IT","20939.68"
873841659,"Charles Martinez","IT","20937.87"
755735030,"Daniel Edwards","IT","20936.09"
190702236,"Josiah Holmes","IT","20933.41"
421997287,"Logan Ward","IT","20929.87"
965810283,"Ezra Wood","IT","20919.55"
746080775,"Jose Herrera","IT","20915.60"
851229271,"Dominic Williams","IT","20913.60"
682164096,"Ryder Nguyen","IT","20910.11"
890793643,"Cameron Jackson","IT","20903.50"
517187982,"Eli Watson","IT","20903.46"
847634237,"Josiah Torres","IT","20902.33"
876525243,"Brooks Hamilton","IT","20900.72"
440238716,"Sebastian Nguyen","IT","20875.16"
190170071,"Theodore Powell","IT","20869.13"
893204120,"Logan Moore","IT","20868.66"
891757708,"Wyatt Martin","IT","20860.02"
752226546,"Hudson Alvarez","IT","20856.23"
976399619,"Miles Allen","IT","20856.10"
380822173,"Josiah Powell","IT","20838.18"
437657070,"Henry Keller","IT","20837.03"
727472430,"Shane Nelson","IT","20828.45"
120743277,"Jonathan Rogers","IT","20813.57"
775283779,"Adam Hamilton","IT","20805.93"
192433028,"Hudson Lewis","IT","20804.24"
459239227,"Rowan Stewart","IT","20798.02"
922538519,"Elias Flores","IT","20791.84"
288124695,"Jayden Clark","IT","20791.18"
733723848,"Thomas Kim","IT","20785.25"
940637192,"Shane Jackson","IT","20782.34"
758726027,"Charles Graham","IT","20781.20"
598163239,"Mason Cross","IT","20780.04"
355158375,"Leonardo Ray","IT","20771.35"
726264957,"Wesley Ray","IT","20767.84"
549575104,"Ryder Gomez","IT","20765.52"
755829037,"Wyatt Diaz","IT","20762.88"
392490146,"Alexander Thomas","IT","20760.07"
969965402,"Ian Gardner","IT","20756.20"
538805421,"Elias Lopez","IT","20754.48"
217194599,"Luke Bennett","IT","20753.39"
296743372,"Jackson Cohen","IT","20747.13"
855031815,"Axel Lam","IT","20746.29"
658471374,"Elias Edwards","IT","20745.84"
700865151,"Elias Harris","IT","20738.21"
173267025,"Greyson Phillips","IT","20726.09"
839557924,"Kayden Kim","IT","20722.21"
149410528,"Levi Pena","IT","20718.85"
976238327,"Nolan Gomez","IT","20699.76"
622131815,"Thomas Peterson","IT","20696.10"
116179095,"Jace Berg","IT","20692.23"
541774080,"Robert Nolan","IT","20686.05"
809152718,"Jayden Douglas","IT","20685.11"
824849517,"Axel Herrera","IT","20685.10"
301666319,"Maverick Ruiz","IT","20681.43"
359516927,"Nicholas Mendoza","IT","20678.43"
858509443,"Nicholas Reyes","IT","20675.79"
791744062,"John Sanchez","IT","20673.79"
778128141,"Dominic Baldwin","IT","20672.46"
383747218,"Carter Johnson","IT","20669.07"
475871270,"Peter Thompson","IT","20666.73"
130866319,"Nolan Roberts","IT","20655.71"
834486223,"Oliver Thompson","IT","20655.06"
133848183,"Waylon Kim","IT","20642.38"
250935150,"Easton Hughes","IT","20641.45"
690869141,"Bennett Robinson","IT","20638.49"
409413942,"Jace Serrano","IT","20637.28"
299263976,"Brooks Cook","IT","20630.85"
764643648,"Finn Scott","IT","20630.32"
307509328,"Sebastian Martinez","IT","20628.17"
603216653,"Evan Graham","IT","20624.55"
185080417,"Lucas Morris","IT","20624.36"
509465577,"Joseph Howard","IT","20621.84"
759113157,"Alexander Anderson","IT","20621.83"
486716796,"Leo Reyes","IT","20620.39"
894519561,"James Weber","IT","20617.29"
271036992,"Jaxson Jackson","IT","20615.55"
114534456,"Ryder Cook","IT","20614.60"
445332606,"Colton Flores","IT","20613.51"
832615993,"Mateo Keller","IT","20611.04"
521804752,"Caleb Brooks","IT","20609.63"
182085188,"Theodore Williams","IT","20604.60"
201297310,"Charles King","IT","20596.30"
526411564,"Josiah Martinez","IT","20588.38"
188778071,"Jace Riley","IT","20582.91"
404839351,"Wesley Lopez","IT","20582.19"
108145949,"Easton Harris","IT","20578.35"
879704243,"Peter Scott","IT","20577.04"
376415607,"Jaxon Chavez","IT","20575.62"
398763004,"William Thomas","IT","20573.42"
680735202,"Aiden Morales","IT","20564.51"
912680432,"Jonathan Howard","IT","20560.98"
840227384,"Jaxson Morales","IT","20556.48"
691870645,"Matthew Evans","IT","20554.57"
688134903,"Jaxson Alvarez","IT","20533.17"
814876395,"Aaron Anderson","IT","20532.12"
254530588,"Dylan Weber","IT","20520.75"
836565479,"Finn Allen","IT","20518.53"
617572308,"Rowan Cross","IT","20513.83"
135772827,"Jayden Wood","IT","20513.46"
944142702,"Nolan Morales","IT","20508.68"
949094514,"Parker Nolan","IT","20505.64"
881709870,"Kayden Ruiz","IT","20504.48"
700976362,"Joshua Lam","IT","20497.86"
343042208,"Orion Morris","IT","20495.09"
470895872,"Brooks Edwards","IT","20488.21"
802701561,"Angel Ruiz","IT","20481.64"
241925545,"Aiden Reyes","IT","20481.53"
990653830,"Bennett Stewart","IT","20479.13"
386996237,"James Riley","IT","20477.25"
373292880,"Luke Morales","IT","20475.26"
593495247,"Nathan Hall","IT","20474.12"
509600121,"Joseph Alvarez","IT","20470.17"
521499527,"Max Wright","IT","20469.03"
518272280,"Jeremiah Gray","IT","20465.98"
897842884,"Leonardo Brown","IT","20465.75"
900184993,"Joshua Holmes","IT","20455.56"
322883105,"Asher Ruiz","IT","20454.28"
101754295,"Maverick Jackson","IT","20447.30"
972397099,"Cooper Gardner","IT","20446.64"
382345863,"Austin Peterson","IT","20444.22"
155721188,"Nicholas Phillips","IT","20441.80"
255948889,"Declan Morales","IT","20440.87"
525449303,"Leo Myers","IT","20440.86"
894983382,"Jonathan Walters","IT","20437.21"
572063124,"Luca Lewis","IT","20433.26"
714108175,"Orion Long","IT","20431.23"
969252629,"Omar Allen","IT","20421.20"
798667870,"Nathan Phillips","IT","20419.14"
414744082,"Santiago Weber","IT","20408.64"
525910914,"Lucas Rivera","IT","20405.75"
695091360,"Kai Murphy","IT","20402.64"
208733882,"Elias Gonzalez","IT","20381.18"
566136944,"Brooks Peterson","IT","20379.49"
856632056,"Noah Baldwin","IT","20374.26"
836487930,"Jackson Ruiz","IT","20370.36"
459901009,"Isaiah Keller","IT","20363.55"
703462260,"Cooper Ray","IT","20351.13"
762157597,"Ethan Hall","IT","20350.00"
797255722,"Robert Kelly","IT","20340.77"
337546609,"Jeremiah Castillo","IT","20340.18"
929441037,"Oliver Miller","IT","20338.02"
137479098,"Luca Fischer","IT","20336.69"
302079657,"Everett Brooks","IT","20335.57"
837583620,"Rowan Martinez","IT","20334.93"
380583982,"Ezra Stewart","IT","20325.10"
862183150,"Rafael Gray","IT","20312.83"
596133082,"Connor Parker","IT","20312.69"
516593785,"Xavier Morales","IT","20302.27"
551707571,"Ezra Lee","IT","20297.64"
667450101,"Ian Berg","IT","20291.45"
122793983,"Owen Freeman","IT","20284.09"
213530192,"Gabriel Rogers","IT","20270.14"
393752813,"Leo Cox","IT","20253.06"
713870389,"Carter White","IT","20252.17"
293192217,"Emmett Cohen","IT","20240.57"
756869876,"Cooper Anderson","IT","20237.17"
918815933,"Nathan Walker","IT","20229.52"
275419657,"Jackson Carter","IT","20212.52"
709382764,"Luca Douglas","IT","20206.48"
277002187,"Ezekiel Johnson","IT","20205.96"
306826220,"Jaxson Reyes","IT","20202.25"
239244451,"Alexander Harris","IT","20199.06"
182611452,"Kai Rivera","IT","20198.18"
281751180,"Tristan Ward","IT","20196.64"
855051286,"Miles Reeves","IT","20187.98"
475321308,"Joshua Cross","IT","20181.25"
878427756,"Gael Roberts","IT","20180.62"
480260653,"Henry Lee","IT","20177.85"
189494523,"Weston Nelson","IT","20177.17"
796418901,"Weston Diaz","IT","20172.40"
826938842,"Charles Sanchez","IT","20170.13"
832098002,"Jacob Peterson","IT","20168.93"
978526362,"Axel Howard","IT","20168.27"
245900576,"Weston Gomez","IT","20162.93"
541689440,"Isaac Baker","IT","20159.57"
724464490,"Ezra Mendoza","IT","20156.56"
691602076,"Carter Thompson","IT","20147.75"
415633982,"Silas Jackson","IT","20144.95"
488335560,"Peter Brooks","IT","20144.25"
524384692,"Benjamin Rodriguez","IT","20143.72"
663431046,"Waylon Ward","IT","20142.98"
467949846,"Tristan Perez","IT","20140.60"
682165820,"Liam Allen","IT","20131.84"
421766437,"Robert Campbell","IT","20112.05"
257242795,"Luke Green","IT","20110.49"
162243845,"Brayden Cohen","IT","20110.23"
637645513,"Peter Hughes","IT","20107.56"
593692924,"Weston Cox","IT","20103.33"
434861006,"Julian Rodriguez","IT","20098.17"
930336432,"Leo Garcia","IT","20096.78"
456851097,"Weston Rodriguez","IT","20096.11"
146073875,"Julian Sanchez","IT","20096.08"
830024287,"John Collins","IT","20093.72"
524868274,"Elijah Ward","IT","20087.75"
484051716,"Lucas Anderson","IT","20086.11"
355981627,"Brayden Sanchez","IT","20070.04"
267141706,"Victor Gardner","IT","20069.46"
712006508,"Connor Howard","IT","20063.77"
529902927,"Shane Thomas","IT","20063.49"
273097344,"Christopher Hamilton","IT","20055.77"
819976347,"Owen Robinson","IT","20055.57"
499252072,"Benjamin Wright","IT","20053.75"
578684347,"Axel James","IT","20051.85"
927948564,"Connor Lee","IT","20050.85"
534188188,"Maverick Morgan","IT","20049.83"
351815298,"Declan Ramirez","IT","20049.68"
820344574,"Zane Alvarez","IT","20048.66"
815114851,"Emmett Figueroa","IT","20046.76"
536590406,"Isaiah Edwards","IT","20042.25"
419061039,"Jayden Spencer","IT","20037.84"
918461379,"Josiah Reyes","IT","20034.30"
767859193,"Jace James","IT","20028.46"
582491146,"Jace Bailey","IT","20016.21"
828311674,"Beau Lee","IT","20015.07"
297834668,"Jeremiah Lee","IT","20011.43"
563212740,"Jaxon Scott","IT","20000.79"
702129354,"Evan Hernandez","IT","19969.81"
976046496,"Robert White","IT","19968.99"
654402622,"Adam Kelly","IT","19962.56"
319868173,"Victor Cooper","IT","19962.41"
770777258,"Robert Richardson","IT","19958.65"
918167347,"Weston Rodriguez","IT","19953.19"
563205451,"Ian James","IT","19949.94"
614975679,"Isaiah Gomez","IT","19945.87"
387271571,"Orion Cook","IT","19944.72"
164669628,"Waylon James","IT","19943.34"
110270196,"Santiago Smith","IT","19942.90"
727505370,"Leonardo Clark","IT","19936.42"
801442099,"Wyatt Hernandez","IT","19934.19"
892411022,"Colton Moore","IT","19930.21"
132540266,"Weston James","IT","19928.89"
407791962,"Declan Walker","IT","19927.31"
679185025,"Zane Patel","IT","19927.24"
356592563,"Santiago Rivera","IT","19925.91"
298085164,"Jack Cross","IT","19916.96"
733898729,"Ian Herrera","IT","19916.42"
734821339,"Leonardo Robinson","IT","19914.65"
311468415,"Colton Herrera","IT","19911.73"
495365139,"Omar Brooks","IT","19904.16"
105891559,"Adam Sanders","IT","19899.07"
921716590,"Kody Morales","IT","19897.05"
970087431,"Mason Roberts","IT","19888.66"
602696688,"Jackson Price","IT","19886.34"
186906859,"Connor Hughes","IT","19879.97"
296585320,"Rowan Collins","IT","19879.72"
811824704,"Colton Martin","IT","19876.64"
486981002,"Christian Herrera","IT","19876.13"
466144961,"Isaac Cox","IT","19873.03"
855252335,"Ian Hall","IT","19871.54"
709356668,"Roman Adams","IT","19864.03"
898386510,"Carter Potter","IT","19857.81"
919749920,"Ezra Holmes","IT","19852.53"
548568893,"Ryan Martinez","IT","19848.60"
999177931,"Lucas Hill","IT","19847.78"
280223847,"Ezra Nelson","IT","19845.28"
303226155,"Tristan Evans","IT","19845.10"
956531038,"Lincoln Jones","IT","19836.59"
808395265,"Jeremiah Figueroa","IT","19828.25"
534149715,"Landon Garcia","IT","19826.69"
324757259,"Malik Cohen","IT","19825.99"
609066589,"Lucas Morris","IT","19821.76"
124180242,"Jaxson Foster","IT","19818.51"
964314706,"Elijah Morris","IT","19816.36"
598888007,"Mateo Sanchez","IT","19816.08"
841167944,"Jaxon Sutton","IT","19813.67"
938102287,"Lincoln Castillo","IT","19813.08"
673617894,"Easton Morgan","IT","19810.31"
516400788,"Declan Bennett","IT","19801.67"
541520970,"Maverick Murphy","IT","19797.37"
801909953,"Daniel Mendoza","IT","19796.20"
477692905,"Cooper Berg","IT","19795.56"
170583588,"Zane Peterson","IT","19793.11"
486810193,"Andrew Stephens","IT","19792.54"
414643705,"Santiago Gonzalez","IT","19789.69"
480343997,"Grayson Martinez","IT","19786.29"
240099368,"Thomas Rodriguez","IT","19765.77"
721803315,"Nathan Kim","IT","19753.60"
820194646,"Silas Fischer","IT","19747.48"
295095843,"Sebastian Smith","IT","19746.71"
227672763,"Andrew Berg","IT","19743.10"
581488040,"Parker Cross","IT","19737.53"
358474174,"Noah Edwards","IT","19728.83"
479492420,"Levi Clark","IT","19727.05"
348040451,"Julian Lopez","IT","19725.73"
221621297,"Eli Walters","IT","19722.23"
298226349,"Victor Campbell","IT","19721.17"
919766812,"Jayden Ray","IT","19702.94"
809349486,"Angel Cruz","IT","19678.02"
223809681,"Ezra Cruz","IT","19676.74"
659692897,"Joshua Mitchell","IT","19675.30"
189478833,"Beau Wright","IT","19672.23"
680502665,"Kai Schultz","IT","19668.99"
201098207,"Alexander Jones","IT","19663.57"
465366936,"Logan Watson","IT","19661.59"
325391528,"Greyson Turner","IT","19657.57"
534118691,"Connor Hill","IT","19654.17"
931106081,"Lincoln Keller","IT","19648.74"
151617126,"Julian Ray","IT","19646.91"
650211075,"James Robinson","IT","19645.93"
200211832,"Silas Freeman","IT","19642.80"
105880856,"Andrew Young","IT","19635.48"
856682771,"Cooper Long","IT","19627.52"
444032274,"Miles Long","IT","19626.37"
718975935,"Owen Harris","IT","19625.53"
910801384,"Easton Sanchez","IT","19624.26"
510490646,"Evan Price","IT","19609.49"
503487622,"Everett Baldwin","IT","19595.18"
647378492,"Rowan Nguyen","IT","19593.76"
232447812,"Cooper Edwards","IT","19565.49"
636587166,"Colton Cross","IT","19556.78"
893291497,"Aiden White","IT","19556.27"
943021695,"Christopher Long","IT","19549.87"
145733615,"Eli Lee","IT","19547.12"
675072921,"Damian Thomas","IT","19534.67"
187289620,"Aiden Campbell","IT","19533.01"
672394865,"Micah Moore","IT","19523.47"
295198039,"Nathan Nelson","IT","19518.95"
892886612,"Santiago Keller","IT","19517.82"
117507070,"Gabriel Reed","IT","19517.24"
288263470,"Landon Kim","IT","19506.83"
728996820,"Maverick Ramirez","IT","19506.12"
598167657,"Roman Reyes","IT","19504.99"
799815280,"Zane Johnson","IT","19497.18"
565906150,"Wyatt Rogers","IT","19488.23"
433198327,"Harlan Johnson","IT","19485.66"
244304094,"Santiago Taylor","IT","19476.14"
625149944,"Ian Holmes","IT","19475.36"
748728493,"Jace Hamilton","IT","19459.33"
149306668,"John Allen","IT","19456.28"
887604583,"Axel Johnson","IT","19455.26"
859591209,"Oliver Phillips","IT","19452.40"
638500117,"Jose Gray","IT","19446.33"
796103509,"Max Berg","IT","19442.67"
984025995,"Mateo Phillips","IT","19442.24"
450361944,"Shane Reeves","IT","19435.09"
445648592,"Gael Reyes","IT","19415.46"
581792509,"Matthew Hernandez","IT","19405.38"
928201152,"Caleb Ortiz","IT","19396.03"
557667013,"Tristan Davis","IT","19388.48"
712851997,"Levi Moore","IT","19385.07"
979381923,"Rowan Myers","IT","19364.21"
792739493,"Liam Moore","IT","19355.44"
591881928,"James Patel","IT","19351.95"
722143289,"Samuel Ward","IT","19347.30"
956932210,"Leonardo Ramirez","IT","19346.54"
328266981,"Colton Weber","IT","19342.94"
571893279,"Aiden Howard","IT","19341.25"
234244282,"Jaxson Evans","IT","19336.28"
931180872,"William Martin","IT","19334.79"
937122803,"Elias Berg","IT","19331.97"
438652558,"Finn King","IT","19320.83"
536729746,"Noah Gomez","IT","19314.54"
251121454,"Luca Baker","IT","19313.89"
405967749,"Kody Mitchell","IT","19303.15"
694062033,"Victor Phillips","IT","19299.69"
398424159,"Caleb Baker","IT","19297.63"
539724279,"Carson Green","IT","19297.37"
581708695,"Zane Hamilton","IT","19295.20"
291019113,"Christopher James","IT","19287.18"
400502838,"Jaxon Phillips","IT","19280.47"
445654798,"Sebastian Alvarez","IT","19277.19"
491595153,"Elias Ruiz","IT","19276.29"
290185623,"Sebastian Walker","IT","19275.35"
119115312,"Luke Howard","IT","19275.27"
229992089,"Liam Nolan","IT","19268.29"
176343480,"James Miller","IT","19267.38"
215433938,"Gael Martin","IT","19265.10"
391433180,"Declan Wright","IT","19263.44"
152232279,"Aiden Reyes","IT","19261.49"
241820001,"Robert Edwards","IT","19253.95"
334378247,"Jameson Ward","IT","19253.48"
807785180,"Michael Davis","IT","19249.70"
130853387,"Asher Potter","IT","19243.78"
128861404,"Harlan Hill","IT","19242.09"
514385137,"Julian Turner","IT","19239.12"
465074054,"David Morgan","IT","19237.83"
148081135,"Levi Lopez","IT","19232.89"
793575294,"Leonardo Cox","IT","19224.70"
371751421,"Lincoln Lewis","IT","19201.60"
929513491,"Leo Taylor","IT","19196.16"
543566900,"Mateo Weber","IT","19186.33"
347960872,"Henry Carter","IT","19182.97"
160268414,"Aiden Fischer","IT","19177.70"
512343008,"Shane Schultz","IT","19172.13"
431417937,"Ryan Ward","IT","19167.56"
